"id","latitude","longitude","city","state"
"12928","28.00444000","-82.29046000","Seffner","Florida"
"8561","26.18062070","-80.15720590","Oakland Park","Florida"
"8893","26.16501980","-80.17048280","Oakland Park","Florida"
"14328","26.16722580","-80.18768090","Oakland Park","Florida"
"8865","28.60549340","-81.38444890","Winter Park","Florida"
"12393","28.61028040","-81.36486140","Winter Park","Florida"
"12395","28.60701895","-81.29381860","Winter Park","Florida"
"13079","28.60283660","-81.30867480","Winter Park","Florida"
"14070","28.61911240","-81.31368560","Winter Park","Florida"
"14932","28.60406300","-81.30663050","Winter Park","Florida"
"8906","28.09017150","-82.69776290","Palm Harbor","Florida"
"13333","28.12271980","-82.73935270","Palm Harbor","Florida"
"9017","27.27128840","-80.36116700","Port St. Lucie","Florida"
"9297","27.27218190","-80.32010600","Port St. Lucie","Florida"
"10297","27.31977890","-80.31726080","Port St. Lucie","Florida"
"12823","27.27456200","-80.35306300","Port St. Lucie","Florida"
"13612","27.31678280","-80.38825080","Port St. Lucie","Florida"
"14072","27.33731530","-80.35062320","Port St. Lucie","Florida"
"16391","27.24314613","-80.36177180","Port St. Lucie","Florida"
"16710","27.31805920","-80.35003400","Port St. Lucie","Florida"
"9061","27.19148260","-80.25330250","Stuart","Florida"
"12853","27.18243800","-80.23706200","Stuart","Florida"
"15717","27.16463920","-80.21773110","Stuart","Florida"
"9177","28.81952650","-81.88144010","Leesburg","Florida"
"9295","28.80267300","-81.88988660","Leesburg","Florida"
"9320","28.81144690","-81.88391440","Leesburg","Florida"
"11409","28.81153200","-81.89576260","Leesburg","Florida"
"17326","28.82523400","-81.78975500","Leesburg","Florida"
"17402","28.83785280","-81.89110230","Leesburg","Florida"
"18051","28.81192510","-81.91594530","Leesburg","Florida"
"18787","28.87376516","-81.78219447","Leesburg","Florida"
"9293","26.22424600","-80.20393760","Margate","Florida"
"14791","26.25829560","-80.20201420","Margate","Florida"
"15522","26.23669580","-80.20060330","Margate","Florida"
"9423","28.04899650","-81.72361310","Winter Haven","Florida"
"12157","28.01200360","-81.82162500","Winter Haven","Florida"
"12456","28.04797060","-81.76289390","Winter Haven","Florida"
"12706","28.03443700","-81.73268700","Winter Haven","Florida"
"12707","28.02306200","-81.66856300","Winter Haven","Florida"
"13027","28.00431200","-81.71481300","Winter Haven","Florida"
"15829","27.96719940","-81.72632740","Winter Haven","Florida"
"9468","30.16767370","-85.75779270","Panama City","Florida"
"9469","30.15762990","-85.64119880","Panama City","Florida"
"12067","30.19002390","-85.66217830","Panama City","Florida"
"12565","30.22933570","-85.88769070","Panama City","Florida"
"18213","30.18928240","-85.66297530","Panama City","Florida"
"9508","29.01322520","-81.32369410","DeLand","Florida"
"13967","29.07996560","-81.30540430","DeLand","Florida"
"9612","27.93121720","-82.32587850","Brandon","Florida"
"10937","27.89325240","-82.29355380","Brandon","Florida"
"12389","27.93729180","-82.26924970","Brandon","Florida"
"13028","27.93813670","-82.30993660","Brandon","Florida"
"16399","27.95992650","-82.28566090","Brandon","Florida"
"9847","28.25825000","-82.70773190","New Port Richey","Florida"
"12250","28.19487510","-82.69983730","New Port Richey","Florida"
"15949","28.22904700","-82.72291100","New Port Richey","Florida"
"16662","28.21755100","-82.66670200","New Port Richey","Florida"
"17795","28.26614750","-82.70694290","New Port Richey","Florida"
"9857","26.63146800","-80.14567140","Greenacres","Florida"
"10051","27.76464960","-82.63328060","St. Petersburg","Florida"
"11988","27.77139980","-82.65444100","St. Petersburg","Florida"
"11989","27.86384840","-82.63832100","St. Petersburg","Florida"
"12251","27.77126790","-82.67152900","St. Petersburg","Florida"
"12399","27.78423560","-82.67988110","St. Petersburg","Florida"
"12423","27.82133060","-82.68799080","St. Petersburg","Florida"
"13949","27.82144910","-82.71273150","St. Petersburg","Florida"
"14545","27.73630566","-82.68242229","St. Petersburg","Florida"
"15295","27.85979480","-82.63909800","St. Petersburg","Florida"
"15544","27.72141500","-82.67880900","St. Petersburg","Florida"
"16895","27.77884190","-82.63836320","St. Petersburg","Florida"
"17140","27.80687750","-82.71188260","St. Petersburg","Florida"
"18125","27.79037760","-82.65530680","St. Petersburg","Florida"
"7887","28.66508580","-80.84484330","Mims","Florida"
"18132","28.66594350","-80.86561010","Mims","Florida"
"10550","30.13679360","-85.59072870","Callaway","Florida"
"10811","28.57382250","-81.55096540","Ocoee","Florida"
"13204","28.57392080","-81.55036550","Ocoee","Florida"
"14845","28.57408500","-81.51680380","Ocoee","Florida"
"10936","27.52133390","-82.53898710","Ellenton","Florida"
"11377","27.10718840","-82.38546480","Venice","Florida"
"12932","27.05332230","-82.41048460","Venice","Florida"
"17832","27.05034190","-82.40086140","Venice","Florida"
"18710","27.04918130","-82.39164930","Venice","Florida"
"11382","28.21505340","-82.46090770","Land O' Lakes","Florida"
"11447","28.34106530","-81.38399910","Kissimmee","Florida"
"14540","28.30483300","-81.42320900","Kissimmee","Florida"
"11544","29.00809700","-82.00550130","Summerfield","Florida"
"11571","29.28284800","-81.06155920","Ormond Beach","Florida"
"13206","29.33678060","-81.13310950","Ormond Beach","Florida"
"11596","27.74860600","-82.70489990","Gulfport","Florida"
"11825","26.57254520","-80.06598780","Lantana","Florida"
"18076","26.57579770","-80.05481430","Lantana","Florida"
"12066","30.48227890","-86.41382460","Niceville","Florida"
"12956","28.81118100","-81.32304900","Sanford","Florida"
"13080","28.79537000","-81.27345000","Sanford","Florida"
"13590","28.76865650","-81.28059500","Sanford","Florida"
"13592","28.80098560","-81.25380470","Sanford","Florida"
"14027","28.77043700","-81.26518700","Sanford","Florida"
"17968","28.75809160","-81.29267430","Sanford","Florida"
"12245","27.81463060","-82.81902390","North Redington Beach","Florida"
"12248","27.93798280","-81.98602330","Mulberry","Florida"
"14588","27.89533410","-81.97402130","Mulberry","Florida"
"12249","27.98182500","-82.12190870","Plant City","Florida"
"14025","27.96668800","-82.14593800","Plant City","Florida"
"14513","28.01281200","-82.13043800","Plant City","Florida"
"16039","28.00702020","-82.17244720","Plant City","Florida"
"16513","28.01137860","-82.10864130","Plant City","Florida"
"12261","28.98765190","-80.90578960","Edgewater","Florida"
"13603","28.94279110","-80.88267320","Edgewater","Florida"
"12388","28.00533194","-82.77585992","Dunedin","Florida"
"12619","28.04995530","-82.78062790","Dunedin","Florida"
"12391","28.66207510","-81.38176370","Altamonte Springs","Florida"
"16000","28.66641300","-81.43165500","Altamonte Springs","Florida"
"17978","28.65855920","-81.39298000","Altamonte Springs","Florida"
"12449","27.93818370","-82.24291710","Valrico","Florida"
"12802","27.93735450","-82.23672850","Valrico","Florida"
"16805","25.97317670","-80.20454680","West Park","Florida"
"12504","30.75296100","-86.56442150","Crestview","Florida"
"13237","30.73011420","-86.56706320","Crestview","Florida"
"17302","30.72276910","-86.57203150","Crestview","Florida"
"12512","30.41255970","-86.63046240","Fort Walton Beach","Florida"
"12658","30.45259200","-86.90799890","Navarre","Florida"
"12660","30.65389000","-87.04673410","Milton","Florida"
"12751","25.57886860","-80.33621550","Cutler Bay","Florida"
"14214","25.59072000","-80.35602000","Cutler Bay","Florida"
"15712","25.59574420","-80.35592500","Cutler Bay","Florida"
"12806","30.95331750","-87.14887380","Jay","Florida"
"12824","28.88106200","-81.30918700","DeBary","Florida"
"17482","28.85608020","-81.32225620","DeBary","Florida"
"12836","25.98427550","-80.18274410","Pembroke Park","Florida"
"12848","28.46737540","-82.51211460","Spring Hill","Florida"
"12864","28.24992780","-82.71661010","Port Richey","Florida"
"12865","27.07281200","-82.20968800","North Port","Florida"
"12930","27.04607230","-82.24963660","North Port","Florida"
"12916","28.24011670","-82.31792080","Wesley Chapel","Florida"
"12991","28.01570010","-82.24416430","Dover","Florida"
"13001","27.76410860","-82.39599530","Apollo Beach","Florida"
"13243","30.41250540","-86.65555920","Mary Esther","Florida"
"13279","25.93396830","-81.70012690","Marco Island","Florida"
"13297","28.61250000","-81.20527780","Oviedo","Florida"
"13669","28.69066050","-81.54719430","Apopka","Florida"
"17729","28.67272020","-81.50342650","Apopka","Florida"
"13698","26.43094040","-81.80740730","Estero","Florida"
"18700","26.43208770","-81.78434120","Estero","Florida"
"13722","26.66761000","-81.91628380","North Fort Myers","Florida"
"15569","26.66761510","-81.88942750","North Fort Myers","Florida"
"18706","26.66765270","-81.90931420","North Fort Myers","Florida"
"13800","26.30367300","-81.34203200","Immokalee","Florida"
"13837","30.37474050","-86.27497880","Santa Rosa Beach","Florida"
"13948","28.19843050","-82.74049550","Holiday","Florida"
"16659","28.20954480","-82.73252850","Holiday","Florida"
"13950","27.99062110","-82.69344750","Safety Harbor","Florida"
"14006","28.07229650","-81.81712030","Auburndale","Florida"
"14026","27.95806200","-81.78018700","Bartow","Florida"
"14273","26.80120700","-80.07276540","Lake Park","Florida"
"14511","28.93968800","-81.29943700","Orange City","Florida"
"14766","28.92764110","-81.29966560","Orange City","Florida"
"14547","28.86255780","-82.43781720","Inverness","Florida"
"14546","28.53676945","-82.40730086","Brooksville","Florida"
"14583","27.45246060","-81.42051350","Sebring","Florida"
"14587","27.57251530","-81.51329730","Avon Park","Florida"
"17851","28.69746370","-81.35790180","Longwood","Florida"
"15003","28.12118700","-80.67193700","Melbourne","Florida"
"15553","28.17246210","-80.67367700","Melbourne","Florida"
"14678","27.83262200","-82.78674480","Seminole","Florida"
"14765","28.90291530","-81.22830380","Deltona","Florida"
"14840","26.85733740","-80.09555880","Palm Beach Gardens","Florida"
"18624","26.81006250","-80.10704450","Palm Beach Gardens","Florida"
"14849","29.28871740","-82.11214970","Anthony","Florida"
"14900","28.56575310","-81.58749890","Winter Garden","Florida"
"17963","28.55055300","-81.57447050","Winter Garden","Florida"
"18790","28.55143170","-81.57476650","Winter Garden","Florida"
"14997","26.97305080","-82.20866230","El Jobean","Florida"
"15000","29.22665700","-81.03174660","Holly Hill","Florida"
"15005","28.17956300","-81.83256200","Polk City","Florida"
"15064","30.61891830","-81.65186950","Yulee","Florida"
"15133","30.32552390","-82.96767660","Live Oak","Florida"
"18413","30.30464340","-82.97994160","Live Oak","Florida"
"15432","26.01752200","-80.22438600","Hollywood","Florida"
"16831","26.01945000","-80.16857500","Hollywood","Florida"
"15828","28.83723640","-81.68493230","Eustis","Florida"
"17283","28.82275820","-81.69336600","Eustis","Florida"
"15547","29.18093370","-81.01378060","South Daytona","Florida"
"17854","29.16810320","-81.01827280","South Daytona","Florida"
"15917","28.17082530","-80.58962510","Satellite Beach","Florida"
"17828","28.18297800","-80.60777670","Satellite Beach","Florida"
"16064","29.79559780","-82.16909960","Waldo","Florida"
"16369","30.62472920","-81.54410860","Fernandina Beach","Florida"
"16695","27.90168800","-81.60668800","Lake Wales","Florida"
"18152","27.84454650","-81.35803070","Lake Wales","Florida"
"16885","27.98687270","-80.66431550","Palm Bay","Florida"
"17298","27.95025780","-80.66050120","Palm Bay","Florida"
"18795","30.27353180","-81.38848490","Jacksonville Beach","Florida"
"17158","28.79828500","-81.73940790","Tavares","Florida"
"17234","28.96679120","-81.65102080","Altoona","Florida"
"17304","29.47637990","-81.18369330","Flagler Beach","Florida"
"17306","28.32151070","-80.71639710","Rockledge","Florida"
"17329","29.21342700","-82.06448110","Silver Springs","Florida"
"17491","28.25683470","-82.18927890","Zephyrhills","Florida"
"18200","28.23017520","-82.20851080","Zephyrhills","Florida"
"17799","28.33704390","-82.18710410","Dade City","Florida"
"18500","28.33766220","-82.18700850","Dade City","Florida"
"17876","29.76194200","-81.58004400","Palatka","Florida"
"17953","27.43249950","-82.39924520","Lakewood Ranch","Florida"
"17974","28.75408680","-82.10561340","Lake Panasoffkee","Florida"
"18133","28.53166790","-81.73696970","Clermont","Florida"
"18146","28.89986290","-81.91330000","Lady Lake","Florida"
"18620","26.82516710","-80.66646090","Pahokee","Florida"
"18693","29.56778170","-82.47396420","Archer","Florida"
"18699","26.25810350","-81.80178960","North Naples","Florida"
"18711","27.13394280","-82.45585440","Nokomis","Florida"
"18719","27.98248690","-81.75154740","Eagle Lake","Florida"
"18777","30.18504190","-82.65467390","Lake City","Florida"
"18805","28.06873799","-80.67131002","West Melbourne","Florida"
"18807","27.16198030","-80.30163600","Palm City","Florida"
"830","33.74453230","-84.36868090","Atlanta","Georgia"
"1071","33.78182800","-84.40496390","Atlanta","Georgia"
"1074","33.80961630","-84.36030770","Atlanta","Georgia"
"1151","33.83664810","-84.37669930","Atlanta","Georgia"
"1314","33.81115100","-84.39268100","Atlanta","Georgia"
"1350","33.85476800","-84.31469000","Atlanta","Georgia"
"1359","33.61680050","-84.47245470","Atlanta","Georgia"
"1360","33.72392940","-84.49998810","Atlanta","Georgia"
"1396","33.74774400","-84.32668600","Atlanta","Georgia"
"1414","33.65939300","-84.42104600","Atlanta","Georgia"
"1449","33.72982200","-84.41590700","Atlanta","Georgia"
"1660","33.68170000","-84.39664700","Atlanta","Georgia"
"1775","33.71137300","-84.30926200","Atlanta","Georgia"
"1786","33.81037280","-84.36842450","Atlanta","Georgia"
"1869","33.75404400","-84.49738600","Atlanta","Georgia"
"2122","33.68180400","-84.23023900","Atlanta","Georgia"
"2405","33.82177200","-84.36720800","Atlanta","Georgia"
"2428","33.68185000","-84.41405600","Atlanta","Georgia"
"2807","33.77300400","-84.38147500","Atlanta","Georgia"
"2929","33.82165400","-84.35192800","Atlanta","Georgia"
"2932","33.70579500","-84.45751000","Atlanta","Georgia"
"3028","33.99646400","-84.34979400","Atlanta","Georgia"
"3045","33.77087310","-84.37114710","Atlanta","Georgia"
"3252","33.92418600","-84.37752400","Atlanta","Georgia"
"3484","33.70893200","-84.39379300","Atlanta","Georgia"
"3755","33.68615300","-84.49298800","Atlanta","Georgia"
"4277","33.90832300","-84.48808800","Atlanta","Georgia"
"4793","33.61600000","-84.47208790","Atlanta","Georgia"
"5357","33.75403970","-84.39121630","Atlanta","Georgia"
"6336","33.74981340","-84.37838030","Atlanta","Georgia"
"6520","33.79708920","-84.36944280","Atlanta","Georgia"
"6533","33.77270040","-84.41682110","Atlanta","Georgia"
"6785","33.68972190","-84.50767620","Atlanta","Georgia"
"7041","33.74636450","-84.40627250","Atlanta","Georgia"
"7042","33.70806470","-84.45392920","Atlanta","Georgia"
"7056","33.72171030","-84.40858250","Atlanta","Georgia"
"7091","33.59109360","-84.42840620","Atlanta","Georgia"
"7181","33.74308240","-84.34895560","Atlanta","Georgia"
"8800","33.84193930","-84.33042730","Atlanta","Georgia"
"8808","33.75270510","-84.47427580","Atlanta","Georgia"
"8825","33.59845590","-84.37855020","Atlanta","Georgia"
"8827","33.91053560","-84.37927750","Atlanta","Georgia"
"8982","33.98294070","-84.35093400","Atlanta","Georgia"
"9059","33.91924280","-84.29739370","Atlanta","Georgia"
"9060","33.71247210","-84.31021490","Atlanta","Georgia"
"9441","33.70869760","-84.55923230","Atlanta","Georgia"
"9670","33.77090280","-84.38942330","Atlanta","Georgia"
"9748","33.81903210","-84.46187380","Atlanta","Georgia"
"9817","33.85625400","-84.38292400","Atlanta","Georgia"
"10226","33.75246060","-84.40255980","Atlanta","Georgia"
"10227","33.81814280","-84.35149370","Atlanta","Georgia"
"10260","33.76456580","-84.34941570","Atlanta","Georgia"
"10325","33.70504160","-84.46062320","Atlanta","Georgia"
"10328","33.95497010","-84.36507450","Atlanta","Georgia"
"10340","33.75736600","-84.37192930","Atlanta","Georgia"
"10344","33.90055300","-84.47601700","Atlanta","Georgia"
"10361","33.80067200","-84.42543150","Atlanta","Georgia"
"10363","33.80514940","-84.47087320","Atlanta","Georgia"
"10364","33.69922120","-84.39278480","Atlanta","Georgia"
"10474","33.74846260","-84.39523080","Atlanta","Georgia"
"10479","33.75199080","-84.46857200","Atlanta","Georgia"
"10687","33.65087040","-84.44993090","Atlanta","Georgia"
"10777","33.82328080","-84.36688910","Atlanta","Georgia"
"10868","33.66505290","-84.40803320","Atlanta","Georgia"
"11379","33.72586570","-84.44591880","Atlanta","Georgia"
"11448","33.84512440","-84.32698470","Atlanta","Georgia"
"11624","33.74199413","-84.40842191","Atlanta","Georgia"
"11786","33.94275080","-84.27141450","Atlanta","Georgia"
"12441","33.83764550","-84.33450490","Atlanta","Georgia"
"12551","33.75270510","-84.47427580","Atlanta","Georgia"
"12654","33.74216657","-84.36788629","Atlanta","Georgia"
"12793","33.69620860","-84.53567280","Atlanta","Georgia"
"12810","33.74006230","-84.32659460","Atlanta","Georgia"
"12811","33.74706500","-84.33221000","Atlanta","Georgia"
"12813","33.91888130","-84.29691480","Atlanta","Georgia"
"12814","33.66436660","-84.52324290","Atlanta","Georgia"
"12867","33.81415541","-84.39169769","Atlanta","Georgia"
"13463","33.84155250","-84.31412792","Atlanta","Georgia"
"13482","33.77619300","-84.47404000","Atlanta","Georgia"
"13483","33.67228510","-84.37157820","Atlanta","Georgia"
"13484","33.76387810","-84.41788210","Atlanta","Georgia"
"14052","33.71111480","-84.44411700","Atlanta","Georgia"
"14202","33.86638795","-84.30309340","Atlanta","Georgia"
"15199","33.93088670","-84.26643890","Atlanta","Georgia"
"15598","33.68111950","-84.41817590","Atlanta","Georgia"
"15621","33.68166713","-84.41039947","Atlanta","Georgia"
"15911","33.84485887","-84.32719232","Atlanta","Georgia"
"16603","33.75107770","-84.32262830","Atlanta","Georgia"
"17388","33.77326340","-84.44223020","Atlanta","Georgia"
"17559","33.72338695","-84.50481136","Atlanta","Georgia"
"17682","33.93138100","-84.26586300","Atlanta","Georgia"
"18149","33.70798060","-84.38238860","Atlanta","Georgia"
"18653","33.70937260","-84.35944210","Atlanta","Georgia"
"18742","33.68087090","-84.38851540","Atlanta","Georgia"
"1148","33.94246590","-84.51552360","Marietta","Georgia"
"1226","33.90163180","-84.47601480","Marietta","Georgia"
"6786","34.03763280","-84.45947510","Marietta","Georgia"
"7146","33.88210340","-84.58856150","Marietta","Georgia"
"7491","33.94203550","-84.52316100","Marietta","Georgia"
"9585","33.94376400","-84.53936540","Marietta","Georgia"
"11158","33.92441210","-84.57411110","Marietta","Georgia"
"11159","33.94605280","-84.49974790","Marietta","Georgia"
"12502","34.01311760","-84.54875920","Marietta","Georgia"
"12640","33.96649240","-84.53755650","Marietta","Georgia"
"13274","34.01319420","-84.49308890","Marietta","Georgia"
"13597","33.94397290","-84.51740590","Marietta","Georgia"
"14953","33.92456250","-84.46971430","Marietta","Georgia"
"15374","33.95024840","-84.53559750","Marietta","Georgia"
"15622","33.98116286","-84.55904186","Marietta","Georgia"
"16014","33.91673450","-84.46599580","Marietta","Georgia"
"18148","34.06848040","-84.52289200","Marietta","Georgia"
"18566","34.01706240","-84.48983090","Marietta","Georgia"
"3765","33.96459000","-83.40220200","Athens","Georgia"
"7492","33.93834250","-83.47731600","Athens","Georgia"
"7649","33.95829890","-83.37510800","Athens","Georgia"
"8490","33.94855000","-83.35879100","Athens","Georgia"
"8868","33.99487120","-83.38000320","Athens","Georgia"
"9542","33.92629530","-83.33434580","Athens","Georgia"
"9837","33.95910230","-83.37426490","Athens","Georgia"
"14921","33.96294110","-83.42731240","Athens","Georgia"
"15817","33.99382330","-83.33445710","Athens","Georgia"
"16197","33.96541120","-83.43012730","Athens","Georgia"
"17926","33.92149220","-83.38202940","Athens","Georgia"
"18104","33.93226894","-83.31157547","Athens","Georgia"
"5712","34.05485000","-84.66334000","Acworth","Georgia"
"10499","34.06484850","-84.67516720","Acworth","Georgia"
"18704","34.06533690","-84.62551050","Acworth","Georgia"
"3027","33.90866900","-84.37858700","Sandy Springs","Georgia"
"16762","33.91059169","-84.37847511","Sandy Springs","Georgia"
"18147","33.89022830","-84.38387360","Sandy Springs","Georgia"
"1649","33.84063000","-84.13090500","Lilburn","Georgia"
"8685","33.82752530","-84.15408730","Lilburn","Georgia"
"8761","33.87052990","-84.16261760","Lilburn","Georgia"
"9298","33.88296070","-84.16116060","Lilburn","Georgia"
"9859","33.84034700","-84.13111320","Lilburn","Georgia"
"15906","33.88992870","-84.14433810","Lilburn","Georgia"
"16406","33.91099965","-84.11423038","Lilburn","Georgia"
"18296","33.65709490","-84.40751320","Hapeville","Georgia"
"1436","33.55370200","-84.26005400","Stockbridge","Georgia"
"1478","33.61155800","-84.16487800","Stockbridge","Georgia"
"17493","33.59156980","-84.13769090","Stockbridge","Georgia"
"3253","33.74040400","-84.67702200","Douglasville","Georgia"
"9744","33.66875410","-84.80501140","Douglasville","Georgia"
"11314","33.74755400","-84.69912200","Douglasville","Georgia"
"13858","33.70563390","-84.77125010","Douglasville","Georgia"
"15693","33.75488650","-84.76036230","Douglasville","Georgia"
"15735","33.79311790","-84.67159790","Douglasville","Georgia"
"1395","33.57272700","-84.37123200","Jonesboro","Georgia"
"1795","33.55510600","-84.37120200","Jonesboro","Georgia"
"1800","33.55587800","-84.37025700","Jonesboro","Georgia"
"8809","33.53855540","-84.35178130","Jonesboro","Georgia"
"10500","33.56962020","-84.37226720","Jonesboro","Georgia"
"13596","33.57098180","-84.37139280","Jonesboro","Georgia"
"13598","33.51865970","-84.36311810","Jonesboro","Georgia"
"13920","33.52128360","-84.36422700","Jonesboro","Georgia"
"14922","33.55626810","-84.30006020","Jonesboro","Georgia"
"1404","33.92320100","-84.28057500","Doraville","Georgia"
"8799","33.90284760","-84.27853740","Doraville","Georgia"
"15087","33.91097840","-84.26370320","Doraville","Georgia"
"1225","34.01871620","-84.31445580","Roswell","Georgia"
"10357","34.06603070","-84.42389280","Roswell","Georgia"
"12307","34.03166190","-84.36166710","Roswell","Georgia"
"1757","33.88887500","-84.47822600","Smyrna","Georgia"
"1789","33.87355300","-84.50012800","Smyrna","Georgia"
"7905","33.88337520","-84.53432990","Smyrna","Georgia"
"9445","33.86863530","-84.53698320","Smyrna","Georgia"
"10052","33.87976730","-84.51299670","Smyrna","Georgia"
"15573","33.89497400","-84.53816800","Smyrna","Georgia"
"1239","33.75720220","-84.16570580","Stone Mountain","Georgia"
"2927","33.78641900","-84.20906100","Stone Mountain","Georgia"
"3118","33.81112600","-84.19430600","Stone Mountain","Georgia"
"11311","33.76221390","-84.19589400","Stone Mountain","Georgia"
"14203","33.80212078","-84.19335561","Stone Mountain","Georgia"
"14919","33.80586410","-84.18673660","Stone Mountain","Georgia"
"14924","33.81206360","-84.19300720","Stone Mountain","Georgia"
"15441","33.78696710","-84.16259700","Stone Mountain","Georgia"
"1267","33.60442310","-84.47127880","College Park, GA","Georgia"
"1822","33.60215700","-84.44672600","College Park, GA","Georgia"
"7282","33.82364420","-84.23292880","College Park, GA","Georgia"
"7283","33.66596080","-84.44561400","College Park, GA","Georgia"
"9739","33.56243060","-84.46824430","College Park, GA","Georgia"
"10181","33.60852770","-84.44588060","College Park, GA","Georgia"
"1412","33.73767600","-84.25227600","Decatur","Georgia"
"1465","33.70939500","-84.27147200","Decatur","Georgia"
"2933","33.77447900","-84.27660700","Decatur","Georgia"
"7034","33.70453850","-84.27190350","Decatur","Georgia"
"7284","33.70865890","-84.21859610","Decatur","Georgia"
"8824","33.71153200","-84.20979400","Decatur","Georgia"
"9853","33.70523680","-84.27614450","Decatur","Georgia"
"10062","33.69565460","-84.26370320","Decatur","Georgia"
"10577","33.75323680","-84.26571900","Decatur","Georgia"
"11684","33.73668490","-84.22932030","Decatur","Georgia"
"11704","33.70046336","-84.26666524","Decatur","Georgia"
"12552","33.71086020","-84.18825520","Decatur","Georgia"
"12812","33.72711570","-84.18713270","Decatur","Georgia"
"12815","33.75528610","-84.26769370","Decatur","Georgia"
"13579","33.79621870","-84.26382860","Decatur","Georgia"
"13595","33.71199800","-84.27188500","Decatur","Georgia"
"13801","33.73021390","-84.28255200","Decatur","Georgia"
"13918","33.77482840","-84.27600220","Decatur","Georgia"
"14050","33.73769500","-84.23465090","Decatur","Georgia"
"15418","33.76755900","-84.25185720","Decatur","Georgia"
"15586","33.73148636","-84.19381917","Decatur","Georgia"
"15711","33.71063450","-84.18599980","Decatur","Georgia"
"16405","33.70537363","-84.27632747","Decatur","Georgia"
"1871","33.94311980","-83.99104180","Lawrenceville","Georgia"
"6524","33.97639080","-83.94460090","Lawrenceville","Georgia"
"9385","33.98509180","-83.98514990","Lawrenceville","Georgia"
"9396","33.96867280","-84.03592780","Lawrenceville","Georgia"
"9873","33.94996720","-84.08226580","Lawrenceville","Georgia"
"9926","33.93269950","-83.97822920","Lawrenceville","Georgia"
"9930","33.92614080","-84.05981330","Lawrenceville","Georgia"
"10497","33.92704300","-83.99777810","Lawrenceville","Georgia"
"11412","33.94788600","-84.08321490","Lawrenceville","Georgia"
"12538","33.95712520","-83.97562500","Lawrenceville","Georgia"
"13228","33.96939117","-83.98552519","Lawrenceville","Georgia"
"15519","33.96897040","-83.99969900","Lawrenceville","Georgia"
"16141","33.93145410","-84.04127550","Lawrenceville","Georgia"
"1455","33.70231800","-84.14808200","Lithonia","Georgia"
"2238","33.71714400","-84.14618800","Lithonia","Georgia"
"10252","33.70657980","-84.11350230","Lithonia","Georgia"
"10359","33.68108600","-84.17599600","Lithonia","Georgia"
"17523","33.70156860","-84.17105128","Lithonia","Georgia"
"18359","33.71982100","-84.15377740","Lithonia","Georgia"
"18741","33.70478860","-84.14416850","Lithonia","Georgia"
"1468","34.03131600","-84.04877400","Suwanee","Georgia"
"2805","34.06222900","-84.07470300","Suwanee","Georgia"
"10310","34.02376610","-84.05135230","Suwanee","Georgia"
"11024","34.06790420","-84.16663550","Suwanee","Georgia"
"13409","34.02692800","-84.04580410","Suwanee","Georgia"
"10471","34.12833580","-84.58536570","Woodstock","Georgia"
"11986","34.08477380","-84.53798640","Woodstock","Georgia"
"13044","34.10188080","-84.53267150","Woodstock","Georgia"
"1626","33.95180700","-84.10273800","Duluth","Georgia"
"4622","34.00827300","-84.13115500","Duluth","Georgia"
"9028","33.95372630","-84.13046500","Duluth","Georgia"
"9140","33.97868040","-84.10048170","Duluth","Georgia"
"13594","33.94665700","-84.12557880","Duluth","Georgia"
"17922","33.96126530","-84.13566010","Duluth","Georgia"
"10179","33.56790200","-84.53569320","Union City, GA","Georgia"
"10327","33.58416470","-84.50909250","Union City, GA","Georgia"
"13296","33.58565000","-84.51600000","Union City, GA","Georgia"
"1784","33.86559200","-84.29016100","Chamblee","Georgia"
"10326","33.88587020","-84.24844820","Chamblee","Georgia"
"11489","33.91920520","-84.31587370","Chamblee","Georgia"
"1872","34.03161200","-84.65735700","Kennesaw","Georgia"
"10365","34.03348150","-84.57969860","Kennesaw","Georgia"
"13408","34.05186120","-84.59402690","Kennesaw","Georgia"
"15692","33.75210260","-84.74553260","Kennesaw","Georgia"
"15771","34.02901940","-84.65049760","Kennesaw","Georgia"
"18571","34.02138840","-84.61463350","Kennesaw","Georgia"
"1900","33.37192400","-84.56940900","Peachtree City","Georgia"
"9743","33.47982310","-84.58934240","Peachtree City","Georgia"
"12548","33.39920210","-84.58815030","Peachtree City","Georgia"
"16231","33.41276420","-84.56216180","Peachtree City","Georgia"
"2089","33.84366900","-84.25756200","Tucker","Georgia"
"6847","33.83693420","-84.20121910","Tucker","Georgia"
"16363","33.88313180","-84.22019080","Tucker","Georgia"
"2489","33.55138900","-84.46590800","Fairburn","Georgia"
"11482","33.59432240","-84.64000830","Fairburn","Georgia"
"11440","33.05502870","-85.03313030","LaGrange","Georgia"
"10616","34.25665184","-85.16423956","Rome","Georgia"
"15499","34.22546460","-85.16707470","Rome","Georgia"
"17649","34.24331240","-85.16144230","Rome","Georgia"
"18655","34.20512850","-85.16055360","Rome","Georgia"
"6848","34.07130510","-84.29465330","Alpharetta","Georgia"
"6947","34.06806720","-84.30010140","Alpharetta","Georgia"
"10311","34.06111540","-84.24528990","Alpharetta","Georgia"
"10611","34.06055280","-84.30497330","Alpharetta","Georgia"
"13536","34.04734500","-84.22299600","Alpharetta","Georgia"
"13809","34.06437384","-84.21375231","Alpharetta","Georgia"
"14408","34.04065622","-84.31884336","Alpharetta","Georgia"
